idImage,labels
853902,1
853966,1
853747,1
854153,0
854521,1
853570,1
854214,0
854680,0
854550,1
854382,1
853650,1
854761,1
854117,1
854470,0
854081,1
854156,1
853585,0
854295,1
854424,0
854707,1
853935,1
854716,0
854772,1
854604,0
853953,1
854466,1
854732,1
853632,0
854776,0
854780,1
854793,0
854784,1
854510,1
854667,0
854361,1
854798,1
854219,0
854429,1
854530,1
854644,1
854799,1
854591,1
853706,0
854169,0
854632,1
854674,1
853881,1
854638,1
853845,1
854525,0
853936,0
854676,1
854584,1
854599,1
853583,1
853545,1
854033,1
854738,1
854627,1
854722,1
854590,0
854238,1
854649,0
853564,0
854020,1
854786,1
854294,1
854688,1
853435,1
854551,0
853823,1
853696,1
854782,1
854438,1
854801,1
853428,1
854570,1
854410,1
853964,1
854119,0
854661,1
854642,1
854763,1
854762,1
853474,1
854746,0
854759,1
853979,0
854694,1
853887,1
854237,1
854456,1
853599,0
854760,1
854800,1
853926,0
854704,1
854355,0
854602,1
854120,1
854201,0
854747,1
853806,1
853903,0
854611,0
853505,1
854796,1
854578,1
854715,1
854332,1
854751,0
854447,1
854648,1
854433,1
854571,1
854626,1
854282,1
854643,1
854678,1
854343,1
854652,1
854737,1
854622,1
854645,1
854692,1
854647,0
853680,1
854783,1
854405,1
854711,1
854398,1
853654,1
854207,1
854687,1
854756,1
853579,1
854323,1
853443,0
853998,1
854350,1
854523,0
854076,0
854299,1
854650,0
853293,1
854342,1
854677,1
854377,1
854618,0
854555,1
854792,1
854641,1
854397,1
854684,1
853517,0
854434,1
854298,1
854178,1
854336,1
186377,0
186845,0
184900,0
186715,0
184579,1
186184,1
185086,1
185870,0
185398,0
186797,1
186838,0
186608,0
186931,1
186052,1
186808,0
186681,0
186923,1
186915,1
186774,0
184941,0
186722,1
184905,0
185594,1
186200,1
185933,0
186823,1
186622,0
186784,0
186818,0
186861,1
185827,1
186903,1
185630,1
186866,1
186156,1
185288,0
186765,1
185169,1
186789,1
186886,1
186676,0
184958,1
186579,0
185697,0
185554,1
186798,0
186274,0
185309,1
185159,1
186429,1
186744,1
186594,1
186905,0
186852,0
185535,0
186112,0
186804,1
186956,0
186752,0
186756,1
184469,0
184538,1
186880,1
185632,0
186276,0
186591,0
186038,1
186917,1
186850,0
184707,0
186630,0
186472,0
185877,0
185600,1
186910,0
186604,1
186840,0
184880,0
186490,0
186550,1
186723,1
186013,0
185775,0
186860,1
186901,1
186421,0
186884,0
185687,1
186418,1
184893,1
186547,1
185342,0
186939,0
185100,1
185530,1
186649,1
186830,0
184575,0
185920,1
186513,0
186843,1
184867,0
186576,0
186847,0
185785,1
184610,1
184886,1
185120,0
186865,0
186764,0
186925,0
185443,1
186826,0
186943,0
186718,0
186940,1
185283,0
186034,0
186955,1
186918,1
186169,0
186159,0
186580,0
184969,1
186153,0
186870,0
186892,0
185208,1
185615,1
186532,0
184731,0
186950,1
186411,0
185558,1
186692,0
185849,1
186816,0
186352,1
186572,1
186856,1
186488,1
186716,0
185243,1
186625,1
186803,1
185182,1
185279,0
186494,0
186854,1
185038,1
184931,1
186589,1
186875,0
186232,1
186445,1
185786,1
186645,0
186848,0
184581,1
186168,0
184947,0
186876,1
186777,1
186601,0
186941,1
186849,1
185987,1
186406,0
186638,1
186275,1
186605,1
185176,1
186154,0
185261,0
185674,1
185281,1
186951,1
186817,0
186515,1
186783,0
186921,1
185410,1
186907,1
186792,1
186666,0
186924,1
185356,1
185645,1
185618,1
185278,1
185696,1
186791,0
185657,0
186944,1
185213,1
186677,1
185513,0
186378,1
186811,1
186687,1
186662,0
186432,1
186479,1
186607,0
184769,0
186807,1
186806,1
186853,0
185971,0
186526,1
186835,0
185485,0
186480,1
185067,1
185531,1
185891,1
184895,0
184896,1
186916,0
185707,1
185431,0
186417,1
185409,0
186883,0
186585,0
186746,1
186574,1
186139,1
186010,1
186882,1
186855,0
185256,1
186813,1
186896,1
185992,0
186881,1
185568,1
185448,1
186546,1
186278,1
186942,0
186885,0
186927,1
186489,1
184942,0
186590,1
185956,1
186606,1
185599,0
186766,1
186846,0
186559,0
185990,1
185790,0
185181,0
186125,1
186412,0
186392,0
185129,0
184848,0
186757,1
186842,0
184585,0
186928,0
186932,1
186565,1
184714,0
186446,0
186900,0
186592,0
186577,1
185583,0
186750,1
186573,0
185656,0
186683,0
186282,0
184619,1
186444,1
186587,0
185205,1
186474,0
186481,1
186610,0
185408,0
186935,0
185772,1
185973,0
186015,1
185302,1
185368,0
186448,0
186128,0
185658,0
185752,1
186836,0
186857,1
186394,1
186878,1
799695,0
799644,1
798829,1
799590,1
800031,1
799574,1
798299,0
799939,1
798656,0
799475,0
799767,1
799736,1
799735,0
798319,1
800020,1
799306,1
799413,0
800043,1
799949,0
799728,1
799690,1
798437,0
800025,1
800026,1
799734,1
799995,0
799469,0
798873,1
799804,1
799902,1
799339,1
800034,0
799854,0
799323,1
798708,1
799546,1
799673,1
799085,0
799938,1
799994,1
799984,1
799972,1
799096,0
799973,0
799240,1
800004,0
799176,0
799893,1
798805,1
799513,1
799806,1
799934,0
799883,1
799824,1
800037,1
799761,1
799272,0
799808,1
799901,0
799873,1
800040,1
799991,1
800022,1
798773,1
799684,1
29701,1
29686,1
29165,1
29583,1
29297,1
29644,1
29396,1
29482,1
29636,1
29762,1
29483,1
29299,1
29372,1
28890,1
29675,1
29727,1
29753,0
29731,1
29749,1
29754,1
29746,1
29015,1
29657,1
29729,1
29506,1
29737,1
29736,1
29324,1
29673,1
29770,1
29453,1
29663,1
29734,1
29335,1
29689,1
29605,1
29723,0
29389,1
29415,1
29444,1
29426,1
29775,1
29615,1
29674,1
29108,1
29110,0
29767,0
29580,0
29163,1
29764,0
29726,1
29591,1
29745,1
29691,0
29329,1
29618,1
29131,1
29544,1
29651,1
29584,1
29559,1
29744,1
29682,1
29616,1
29763,0
29094,0
29761,1
29733,1
29765,1
29655,0
29756,1
29056,0
29704,1
28772,1
29545,1
29628,1
29394,1
29570,0
29741,0
29493,1
28869,0
29603,1
29631,1
29665,1
29550,0
29367,1
29305,0
29387,0
29492,1
29715,1
29582,1
29622,1
29713,0
29581,0
29728,0
29668,1
29711,0
29647,1
29504,0
29773,1
29427,1
29288,1
29578,1
29599,1
29320,1
29563,1
29714,0
29759,1
29594,1
29769,1
29567,1
29635,1
29271,0
29598,0
29319,1
29768,1
29776,1
29680,1
29326,1
29743,0
29637,1
29774,1
29772,0
492695,0
491892,1
492638,1
491547,0
490245,0
491288,0
492265,1
492466,0
492037,1
492555,1
492432,1
492455,0
490499,1
492679,1
490644,0
492571,1
490842,1
490825,1
491926,1
492698,1
490141,1
492498,1
492659,1
490591,0
491891,0
491956,1
492280,0
491743,1
491251,1
491861,1
491928,0
492206,1
491865,1
491543,1
490465,1
491785,0
491400,0
490497,1
490662,1
492352,1
490785,1
492451,1
492355,0
492637,0
492424,1
492305,1
492052,0
491873,1
491806,0
492492,1
490711,1
490253,1
492093,1
491450,1
491388,1
492425,1
489905,1
490817,1
491824,1
492267,0
491331,0
492344,0
491481,1
490923,1
492489,0
492554,1
492703,1
490897,1
492660,0
491689,0
492704,1
490466,0
491943,0
492501,0
490229,1
492446,0
492442,1
492001,1
490838,1
492056,1
491241,1
491715,1
490302,1
491457,1
492666,1
490653,1
490495,1
492439,0
492292,1
489918,1
491775,0
492091,1
492608,1
492071,0
489878,1
490331,1
490800,1
492450,1
491166,1
492682,0
491397,1
491515,0
490950,1
491605,1
490156,1
490550,1
491303,1
490085,1
492722,0
492678,1
492643,1
491788,0
492294,0
491711,1
490709,1
492627,1
492333,1
492262,0
492201,1
491458,1
492449,1
490661,0
489861,1
492078,0
491229,0
491603,0
491870,1
492307,0
492534,0
490252,0
490274,0
492488,1
492302,1
489697,1
492721,1
491448,1
490721,1
491720,1
490874,1
490217,1
489806,1
492245,0
492536,0
492550,0
491505,1
492368,1
492457,1
491589,1
492365,1
491360,1
491508,1
490352,1
491884,1
492194,0
491449,1
492718,1
491082,1
492640,1
492652,1
492460,1
492606,1
491981,0
492061,0
492645,1
491471,1
492497,0
491287,1
490362,1
492646,1
492626,0
491875,1
492242,1
492628,1
492631,0
492699,1
492538,1
492683,0
492612,1
492469,1
490270,1
492357,1
492696,0
492641,1
492598,1
492309,1
491823,1
492476,0
492431,1
492694,1
491398,1
492724,1
491017,1
492647,0
490228,0
492569,1
491925,1
491887,1
491927,0
490399,1
490113,1
490543,1
491618,0
492325,1
492440,1
491634,0
490292,1
490910,1
492700,1
490873,0
491391,1
492593,1
491311,0
492624,1
490555,1
491451,1
491372,1
491518,1
492349,1
491717,0
490708,0
492585,0
492095,1
492657,0
491881,0
490287,1
491353,1
492478,1
492692,1
490934,0
492655,1
492367,1
492701,1
492656,0
492636,0
492686,0
492214,1
492616,1
490806,0
491896,0
492644,1
491426,1
492535,1
492576,1
490707,1
491932,1
492668,0
490031,1
492232,1
490683,1
491697,1
492005,1
491771,1
491503,1
492667,0
491514,1
492633,0
490914,1
491119,1
492610,1
491869,0
490672,1
491840,1
489684,0
490329,0
490870,1
490477,1
492084,1
492690,1
492705,0
490283,1
492664,0
491604,0
491844,0
491753,0
492447,1
491915,1
491532,1
492313,1
491013,1
491414,1
492725,0
489791,0
492038,0
492474,1
491417,1
492658,1
491645,1
491815,1
489996,0
489849,1
491616,0
492283,1
492366,0
490660,1
491690,0
492719,0
489863,1
490120,0
492459,1
492675,1
491473,1
492676,1
490380,1
490843,1
491744,0
492420,1
492332,0
490688,1
492402,1
491279,1
490354,0
490406,1
490729,1
492702,1
492470,0
490579,1
492594,1
490490,1
492063,1
491083,1
492281,0
492591,1
491935,1
491729,1
492480,0
491520,1
490353,0
491268,1
838409,1
838374,1
837514,1
838499,1
837684,0
837935,1
837403,1
838163,0
837933,1
838248,0
838176,1
838462,1
838335,1
838398,0
837937,0
838367,0
838105,1
838052,0
838372,1
838479,0
838334,1
838091,1
838500,0
838259,1
838143,0
837876,1
838349,0
838049,1
837407,1
838399,1
838345,1
837518,1
838045,1
838230,1
838451,1
838158,1
838364,1
838407,1
838503,1
838458,1
837964,0
838410,0
838194,0
838012,1
838258,0
837666,0
838017,1
838229,1
838446,1
837795,1
838142,0
838455,0
838505,1
837854,1
838140,0
838062,1
838381,0
838075,0
838048,0
837204,1
838053,1
838201,1
838344,1
837978,1
838551,1
838468,1
837539,1
837534,1
838400,0
838088,1
838257,1
837870,1
837459,1
838448,0
838494,1
838058,0
838160,0
837748,1
837486,1
838370,1
837781,1
838373,1
838291,1
838496,0
838481,0
837390,1
838454,0
837508,0
837324,1
838082,0
838465,0
838083,1
838406,1
837653,0
838153,0
838396,1
837869,1
838139,0
838476,1
837733,1
838472,1
838402,1
838242,1
838233,1
838136,0
837573,0
837839,1
838354,1
838317,1
838195,0
838405,1
838471,0
838477,1
837757,0
837566,1
837847,0
837820,1
838042,1
838241,0
838104,1
838157,1
838363,1
838159,1
838251,1
838358,1
838261,1
838369,1
838033,1
837453,1
838051,0
837275,0
838397,1
838510,0
837682,0
838196,0
838490,1
838071,0
837929,1
837864,1
838106,0
837927,1
837205,0
838441,0
837569,1
838447,1
837679,1
838206,0
838507,1
837714,1
838237,1
838262,1
838170,1
838403,0
838378,1
838247,1
837867,1
838502,1
838478,1
837776,1
837741,1
837754,1
837792,1
838466,1
927701,0
928313,1
927726,1
928284,0
928288,1
928158,1
928069,1
928121,0
928270,1
928399,1
927162,1
928008,1
927943,0
927287,1
928391,1
927243,1
927801,1
928233,1
928037,0
928352,0
928358,1
927088,1
928027,1
928130,0
927857,1
927177,1
927922,1
927602,0
928108,0
928360,1
927455,0
928007,1
928236,1
927584,0
927060,1
928256,0
928321,1
927059,1
928235,0
928200,1
928317,0
927819,1
927744,1
927620,1
928345,1
928264,1
928252,1
927116,1
928099,1
928269,0
928111,1
928298,1
927570,0
928098,1
928211,1
928112,1
928350,1
928234,0
927226,1
928300,1
928001,0
927192,0
928101,1
927202,0
928077,1
928311,1
927414,0
928274,0
927256,1
928070,1
927864,1
928136,0
927753,1
927558,1
927218,1
927907,0
928367,1
927977,0
928388,1
928364,0
928163,1
928138,1
927054,1
928359,1
927197,0
928385,1
928348,1
928263,1
927629,1
928344,1
928219,1
928242,1
928167,1
927372,1
927606,1
927240,0
927808,0
927137,1
927867,1
927143,1
928286,1
927994,1
927724,1
927773,1
928123,1
927327,1
927784,0
928237,0
927824,1
928268,1
927722,1
927305,1
928184,0
927230,1
927944,1
927205,1
928221,1
927788,1
927816,1
927122,1
928309,0
928097,1
927752,0
927207,1
927196,1
928187,1
927235,1
928199,1
927941,1
928212,0
928257,1
928086,1
928241,1
927555,1
928275,0
927905,1
928402,1
928397,0
927855,1
928316,0
927576,0
928192,1
927909,1
928240,0
664580,0
665018,1
664028,0
663699,1
662792,0
663583,1
664151,1
665061,1
664688,1
662716,1
663769,1
664268,1
664248,1
664023,1
663818,0
663833,1
663508,1
664923,1
663054,0
663422,0
665006,0
664579,1
664838,0
663618,1
664503,1
663963,1
664318,1
663743,1
664645,1
663984,0
664532,1
664125,0
664704,1
663496,1
663301,1
664877,1
663191,1
662505,1
662534,1
665011,1
665113,1
664487,1
663740,1
664748,1
664713,1
663194,1
664772,0
664016,0
665112,1
664929,0
663063,0
663118,0
662345,1
663990,1
662910,1
663410,0
662903,1
663419,1
663677,1
663037,1
664741,1
664882,1
664224,0
663499,1
664681,1
664820,0
663762,1
663834,1
663847,1
664273,1
664397,0
664295,1
665114,1
664407,0
664928,1
662492,1
663840,1
663666,0
663801,1
664141,1
664644,1
664337,1
663449,1
664887,1
664402,0
663344,0
664844,0
662922,1
664762,0
663560,1
664913,0
664897,1
663406,0
664808,1
663475,1
664782,1
664216,1
664960,0
664256,1
663882,0
664731,0
665028,1
663237,1
664962,0
664867,1
664855,0
665099,0
664999,0
663130,1
665051,1
664768,1
663655,1
664987,1
664140,0
664010,1
663723,1
662468,1
664520,1
664964,0
663122,1
664894,1
664176,1
663938,1
663650,1
665016,1
664714,1
664941,0
665096,1
664165,0
663059,1
664720,1
664827,1
664450,1
663733,1
664728,1
664622,0
664890,1
664974,1
665110,1
662461,0
663816,1
663634,0
665017,1
665029,0
663930,1
662398,1
664169,1
663417,1
665094,1
664452,1
663193,1
662626,0
663972,1
664956,1
664513,1
662867,1
663528,0
664232,1
664111,1
663915,1
664568,0
662657,1
664785,1
663456,1
664777,0
664698,1
663838,0
664024,1
664980,1
664967,0
663403,0
664695,0
664658,1
664207,1
664849,0
663185,1
664776,1
663718,1
664953,0
664870,0
663949,0
663730,1
664018,0
664578,0
945448,1
945364,0
946032,0
945668,1
946042,1
945406,1
946128,1
946089,1
945956,1
946113,1
946105,1
946129,1
946077,1
945609,1
945473,1
946053,1
945233,1
945805,0
945882,0
945974,0
945264,0
945387,1
945562,1
945440,0
945335,1
945843,1
946065,0
946036,0
945910,0
946100,1
945555,1
945598,1
946084,1
945844,0
946050,0
945894,1
946086,1
946030,0
945854,0
946101,1
946024,1
945983,1
946044,1
946098,1
945646,1
945925,1
945322,0
946003,1
946067,1
946094,0
946059,0
945873,0
945310,1
945409,1
945751,1
945807,1
946049,0
945302,1
945821,1
945857,1
945931,1
946127,1
945872,1
945695,1
945650,1
946131,0
946039,1
946006,1
945942,0
945800,1
945369,0
946017,1
946120,1
945901,1
945826,1
945531,1
945945,0
945601,0
945858,1
945328,1
945881,1
945134,0
946097,1
945556,1
945986,1
946063,1
945798,1
945665,1
945981,1
946045,0
946037,1
945121,1
945394,1
945919,1
945584,0
946092,1
946083,1
945941,0
25910,1
26321,1
25897,1
25517,0
26339,1
25945,0
26051,0
26335,0
26215,0
26276,1
25939,0
25808,0
25324,1
25938,1
25604,1
26065,0
25649,1
26132,0
26095,1
26070,1
25457,1
26222,1
25611,1
25426,0
26301,0
26326,0
26272,1
26043,1
26102,0
26121,1
26258,1
25850,1
26207,1
26212,1
25926,1
26129,0
25816,0
26201,1
26066,1
26255,0
25696,1
25451,1
26259,0
25431,0
25494,1
25357,0
26017,0
26173,0
26143,0
26327,0
26278,1
25942,0
25689,1
26038,1
26313,1
25978,1
26035,1
25959,1
26003,1
26114,0
26270,0
25723,1
26205,1
26098,1
25846,1
25543,1
25532,0
26257,0
25370,0
26211,1
25590,1
26246,0
25337,1
26328,1
26224,1
26064,0
25828,1
26293,1
25512,0
26275,0
26288,1
25360,0
25600,1
25879,1
25647,1
26177,0
25651,1
25614,1
26282,1
26163,1
26008,0
25586,1
25401,1
25650,1
26192,0
26015,0
26024,0
26338,0
26165,0
25686,0
25356,1
25986,0
25872,1
25805,1
25830,1
26249,1
25396,1
26236,1
25834,1
25974,1
26200,1
26122,1
25932,0
25831,0
26029,1
26170,1
26235,1
26247,1
25435,1
26263,1
26319,1
25995,0
26311,0
26291,1
25420,1
25993,1
26279,1
26023,1
26305,0
26202,0
25801,1
26248,1
26209,1
26316,0
25896,1
26261,0
25826,0
26110,1
26233,0
26260,1
25954,0
26150,1
26034,0
26090,1
26001,1
26280,1
26239,1
25556,1
25591,1
26013,1
26238,0
26108,0
26271,1
25815,1
25814,1
26265,1
25919,1
25818,0
26333,0
26060,0
26284,1
25848,0
26307,1
26304,1
26204,0
25656,1
26118,1
26063,1
26124,1
25847,0
26125,0
25645,1
26306,1
26273,1
26086,0
26116,1
26331,1
26151,0
26123,1
26312,1
26254,0
26286,1
26250,0
26071,1
26334,1
26256,1
25849,1
26225,1
26266,1
26079,1
25596,0
26281,0
25956,1
25648,1
25430,1
26315,1
26228,1
25412,1
26036,1
26223,1
26026,1
26269,1
26302,1
25854,1
25492,1
26175,0
26210,1
26061,0
26052,0
25468,1
26012,0
26011,1
26073,1
26234,0
25858,0
25935,1
25832,1
26112,1
26332,1
26303,1
26336,1
26075,0
25685,1
26104,1
26198,1
26135,1
25411,1
25809,0
26027,1
26314,0
25824,1
26074,1
25713,1
26237,0
26308,0
25688,1
25479,1
26213,1
26221,0
26039,1
26214,1
26031,1
26172,1
26287,1
25966,0
26105,0
25922,0
26300,0
25936,1
294512,0
294688,1
294047,1
294937,1
294725,1
294791,1
294384,1
294654,1
294971,1
293952,1
294797,1
294578,1
294139,1
294425,0
293893,1
293900,1
294891,1
294173,1
294708,1
294604,1
294841,1
294405,1
294905,1
294500,1
294660,1
294643,1
294983,1
294499,1
294936,1
292501,1
294171,1
293489,1
294904,1
294956,1
294591,1
293901,0
293956,1
294034,0
294828,1
294966,0
293958,1
294603,1
294963,1
294967,1
294793,1
294756,1
293512,1
293868,1
294382,1
294342,1
294542,1
293726,0
294285,1
293156,0
293157,1
294692,1
294952,0
294467,1
293153,1
294007,1
294941,1
294362,0
294886,0
294447,1
294402,1
294865,1
294719,1
292347,1
293753,1
294899,1
294779,1
294250,1
294945,0
293793,1
294594,0
294795,1
292768,1
294620,1
294406,1
294492,1
293662,1
294959,1
294754,1
294145,1
294934,1
294586,1
294815,1
294288,1
294835,1
294383,1
294191,0
292957,1
294638,1
294709,1
294919,1
294921,1
293786,0
292990,1
294957,1
294685,1
294572,1
294745,1
294483,1
294980,0
294938,1
294112,1
293503,1
294789,1
294441,1
294636,1
294882,0
294703,1
294023,1
294156,0
293948,1
294392,1
294343,1
293910,0
293652,0
294668,1
293985,1
294162,1
293724,1
294816,1
292627,1
294510,1
294560,1
294875,1
293143,1
294965,1
294824,1
293562,1
294696,0
294541,1
294877,1
294753,0
294900,1
294323,0
294896,0
294790,1
294834,1
294361,1
293469,1
294968,1
294267,1
294832,1
294750,1
292158,0
294720,0
294514,0
294534,1
294831,1
292117,1
294792,1
294977,1
294175,1
294647,1
293067,0
294943,1
294666,1
294727,1
293585,1
294953,1
294867,1
294290,1
293069,1
292395,1
293567,1
294409,1
294884,1
294694,1
294892,1
294656,1
293455,1
294589,1
294488,1
294920,1
294436,1
293142,1
293377,0
293045,1
294836,0
292218,1
292851,1
294951,1
294844,1
294955,1
294676,1
293558,0
294873,1
292963,1
294582,1
293291,1
293012,0
294954,1
294102,1
294159,1
294268,1
293136,1
293841,1
294922,1
294887,1
294576,1
294286,1
294022,0
294561,1
293328,1
293212,0
294657,1
293842,0
294902,1
294395,0
294661,1
294588,1
294700,1
294723,1
292639,0
911363,0
911886,1
911655,1
911733,1
910949,0
911087,1
911523,1
911757,0
911835,1
911125,1
911563,1
911330,1
911280,1
910992,1
911353,1
911614,1
911023,1
911899,0
911272,1
911474,1
911740,0
911415,1
911706,1
911059,1
911819,1
911371,0
911747,1
911404,0
911795,1
911787,0
911005,0
911327,1
911089,1
911214,0
911806,1
911340,1
911534,1
911874,1
910849,1
911271,0
911853,1
911251,1
911387,1
911001,0
911807,1
911793,1
911139,1
911890,1
911897,0
911065,1
911887,1
911707,0
911073,1
910905,0
911128,1
911368,1
911140,1
911465,1
911336,1
911102,1
911746,0
911711,1
911616,0
911760,0
910951,1
911882,1
911287,1
911701,1
910827,1
911126,1
911680,1
911803,0
911786,1
910914,0
911310,1
911771,1
911305,0
911860,1
911791,1
911699,1
910817,1
911186,1
910816,1
911012,1
911696,1
911268,0
911334,1
911504,1
911809,0
911877,0
911245,0
911018,1
911781,1
911427,1
911825,1
956953,1
957267,1
957072,1
957109,1
957222,1
956722,1
957142,1
957158,1
956451,1
957002,1
957270,1
957261,1
957184,1
957236,1
956800,1
957079,1
957160,1
957095,1
957273,0
957274,1
956370,1
957249,1
957154,1
957053,1
957114,1
957250,1
957108,1
957224,1
957219,1
956842,1
957183,0
957023,1
957265,1
956865,1
957228,1
957272,1
957221,1
957276,1
956891,1
956852,1
957192,0
956492,1
957255,1
957257,1
957143,1
957074,1
956761,1
957182,1
956799,1
957264,1
957027,1
956503,1
957195,0
957237,1
956668,1
957093,1
957005,1
956806,0
957258,1
957230,1
957271,0
957189,1
956517,1
956798,1
956791,0
957223,1
957157,1
956877,1
957092,1
957075,1
957191,0
956883,1
956504,1
956526,1
957055,1
957193,1
957187,0
957186,1
956398,1
956811,1
957263,1
957266,1
956661,1
957013,1
957260,1
957180,1
957238,1
957161,1
957179,1
957163,1
781773,1
780788,1
781395,1
781472,1
781549,1
781702,1
781753,1
781684,1
781298,1
780965,1
781510,1
781304,0
781750,1
781793,0
781333,1
781647,1
781794,1
781652,1
781621,0
781618,1
780927,1
781790,1
780919,1
781396,0
781698,1
781766,1
781511,1
781531,0
780667,1
781782,1
781770,0
781405,1
781669,1
781722,1
781673,1
781403,1
780969,1
781457,1
781795,1
781622,0
780149,1
780689,1
781294,1
781159,1
781767,1
781696,0
781269,1
781688,1
780760,0
781460,1
781755,1
781532,1
781670,1
781768,0
781685,0
780712,0
781551,1
781714,1
781296,1
781715,1
780987,1
781132,0
781324,1
781615,1
781059,1
779890,1
781792,1
780863,1
781752,1
781726,1
781219,1
781687,1
781701,0
781640,1
781786,1
781761,0
781771,1
781461,0
780931,1
781783,1
781760,0
781716,0
781254,1
780011,1
781799,0
781487,1
781779,1
781176,0
781672,1
781738,0
781740,1
781601,1
781610,1
781574,0
781074,0
781090,0
780924,0
781754,0
781781,1
781797,0
781671,1
781736,1
781535,1
781749,1
781614,1
781791,1
688886,1
688857,1
688671,1
689029,1
689060,1
688810,1
689066,1
689064,1
688972,1
688304,1
689004,1
688803,1
688230,0
688991,1
688915,1
688336,0
688211,0
688971,0
689017,0
689034,1
688796,0
688807,1
688098,0
689019,0
688876,1
689068,1
688563,0
688035,1
688786,1
688789,1
688104,1
689035,1
688885,1
687293,0
689043,1
687667,0
688599,1
688868,1
689058,0
687920,0
687632,1
688698,0
689016,1
688685,1
688809,1
689040,1
688517,1
688953,0
688941,1
688412,1
687967,1
689026,1
689079,1
688154,1
688928,0
689015,0
687303,0
689075,1
688920,1
689082,1
688010,0
688032,1
482283,1
483259,1
482116,1
481342,0
483574,1
481169,0
483815,1
483119,1
483084,0
482909,1
483836,1
483617,0
483728,1
482898,1
481661,1
483676,1
483855,1
482012,1
483993,1
483774,1
484009,1
483343,1
483264,1
483687,0
483990,1
483650,0
481846,1
483646,0
482907,0
483840,1
483785,1
480606,0
484017,1
483804,1
483678,1
483759,1
483810,1
483807,1
482864,1
483270,1
482720,1
483968,1
482152,1
480596,0
483865,0
483956,0
483994,1
481079,1
482115,0
482415,0
483983,1
481143,1
483909,1
483958,1
482055,0
483794,1
482756,1
483960,1
482908,1
483280,1
481982,1
481848,1
483883,0
482708,1
482880,1
483644,1
483887,1
480805,1
483726,0
483966,1
483879,1
509493,1
507627,0
509409,1
508574,1
509375,1
509512,1
507912,0
509267,1
508570,1
509151,1
507695,1
508384,1
509236,1
509187,1
509434,0
509330,1
509176,0
509488,1
509256,1
506670,1
508068,1
508287,0
508054,1
508220,0
508189,0
509122,0
509399,0
509423,0
509485,1
508637,1
508707,0
507466,1
507493,1
507555,0
508284,0
507306,1
509424,0
508599,1
509281,1
509319,1
509207,1
507005,0
509419,1
507880,0
508204,1
508364,1
509443,1
509366,1
509369,1
508914,1
509463,0
507471,1
509357,0
509335,1
509329,1
506751,1
509260,1
509068,1
507645,1
506675,0
509199,1
509467,0
509459,1
509230,1
509486,1
506246,0
506636,0
507988,1
508461,1
509501,1
508283,1
507419,0
508048,1
508746,1
507976,1
509162,1
509521,1
509032,1
507643,0
508286,0
507984,1
506292,0
508415,1
509276,1
509430,1
509505,1
509053,1
728,1
717,0
746,1
727,0
776,1
793,1
716,0
788,0
773,1
789,1
735,0
671,1
787,0
781,1
649,1
722,1
726,1
704,1
710,1
637,1
713,1
765,0
724,1
755,1
798,0
797,0
718,1
729,0
715,1
684,1
662,1
690,0
772,1
669,0
785,1
644,1
730,1
681,1
748,0
668,0
760,1
775,0
660,1
655,0
757,1
794,1
759,1
706,1
646,1
656,0
795,1
782,1
657,1
738,1
654,1
650,1
673,1
734,1
747,1
743,0
695,1
700,1
796,0
739,1
667,1
756,0
780,0
749,1
764,1
763,1
697,1
790,0
771,1
736,0
766,1
645,0
647,1
670,1
758,1
712,1
639,1
680,1
783,0
648,1
658,0
774,1
792,1
767,1
786,1
663776,1
662966,1
663649,1
663565,1
663235,1
663783,1
663788,1
663545,1
662070,1
663681,1
663467,0
662687,1
663714,1
663819,1
663872,1
663673,1
663133,1
663923,1
662427,1
663731,1
663325,1
663695,1
663688,1
663785,1
663572,1
663845,1
663187,1
661831,1
663304,1
662763,1
663735,1
661707,1
663571,1
663829,1
663489,1
663680,1
662485,1
662605,1
663641,1
663789,1
662400,1
662357,1
663352,1
662337,1
662577,1
663917,1
663773,1
663848,1
663539,1
663722,1
663903,1
663579,1
662609,1
662685,1
663551,0
663793,0
663831,0
663629,1
662559,1
662865,0
662728,1
662679,1
663622,1
663839,1
663807,1
663703,0
663894,1
663628,1
663400,1
663909,1
661930,1
661942,1
663268,1
662583,1
663916,1
663077,0
662610,1
662544,1
663863,1
663925,1
663110,0
663574,1
663802,0
662443,1
663398,0
663668,1
663924,1
663895,1
663858,1
663866,1
663452,0
663800,1
663935,1
663859,1
663577,1
663614,1
663208,1
663459,1
663050,1
663837,1
663720,1
662302,1
661775,1
663567,1
663754,1
663871,1
663647,1
663702,1
663497,1
663416,1
663581,1
663830,1
663498,0
663686,1
663476,1
663534,1
663327,0
663533,1
663771,1
662437,1
662790,1
663732,0
663569,1
663936,1
663707,1
662359,1
662602,0
663432,1
661939,1
663896,0
663899,1
663169,1
662126,1
663721,1
662877,1
663920,1
662363,1
662804,1
663531,1
663926,0
663408,1
663020,1
663246,1
663712,0
663914,1
663199,0
663931,1
663404,1
663705,1
661991,1
663299,1
663921,1
663822,1
663536,1
663205,1
663603,1
663044,1
663637,1
663803,1
663548,0
663726,1
663791,1
662710,1
662818,1
663564,0
663585,1
663310,1
663910,1
663549,1
661719,1
663902,1
663857,1
663739,1
662942,1
663709,1
663811,0
663190,1
662899,1
663932,1
663852,1
663663,1
663841,1
662658,1
663645,1
663905,1
663715,1
663855,0
